customer_id,usage_mb,avg_usage_mb,device_age_days,num_devices_30d,failed_payments_7d,account_age_days,login_hour,distance_from_usual_km,mac_address,label
CUST-L-02386,1017.3579872190085,1708.8992644205146,1118,5,0,2406,3,0.6669577477002288,AA:BB:CC:79:25:CC,0
CUST-F-04139,15765.117948429144,1774.9424960783476,3,11,4,17,3,462.0475977674616,FF:FF:FF:26:1B:69,1
CUST-L-00992,2038.3110163801077,1572.905268404458,592,6,0,2102,22,0.11501554562111307,AA:BB:CC:FA:15:6E,0
CUST-L-04997,1734.2043269777332,1525.5746314078308,315,4,0,1951,1,0.694136756318653,AA:BB:CC:D3:AA:CC,0
CUST-L-03922,1169.5134511277215,1768.2073209270775,360,4,0,1952,5,0.9563388672225892,AA:BB:CC:A1:40:69,0
CUST-L-02972,1490.776850321841,1419.7178975942622,88,4,0,2522,18,1.8641386459890348,AA:BB:CC:D4:0E:F7,0
CUST-L-03386,1492.9731122397554,1555.3525661168342,565,4,0,1618,14,1.900448785850116,AA:BB:CC:46:26:9B,0
CUST-F-02885,14208.980815735811,2029.4698323726934,0,8,2,44,4,50.0,FF:FF:FF:CC:C5:93,1
CUST-F-03812,14266.008965736197,1407.2291364929035,5,10,6,14,23,186.1172159700893,FF:FF:FF:B2:CA:B2,1
CUST-L-04769,1980.2625371031277,935.0014796319529,352,4,0,90,16,0.7905757193653671,AA:BB:CC:EB:68:C1,0
CUST-L-01293,861.2406332399947,1332.239257882284,153,4,0,2218,8,1.3923821694514587,AA:BB:CC:F6:A8:67,0
CUST-L-01824,1236.107271789748,1581.9282316894653,631,6,0,631,11,2.8796755746110216,AA:BB:CC:D5:20:29,0
CUST-L-02873,931.4862450156356,1331.1652785954868,546,6,0,953,22,1.2937910338685503,AA:BB:CC:F8:03:DA,0
CUST-L-04173,1276.1415739328852,1347.7186232773174,571,3,0,2849,19,0.28289801310970164,AA:BB:CC:84:6C:EE,0
CUST-L-02535,1813.6920360627796,1635.9183317682907,638,5,0,1021,14,1.4735369103184017,AA:BB:CC:8A:A5:22,0
CUST-F-04132,16859.602736743167,1513.7803703838576,2,16,4,44,0,50.0,FF:FF:FF:E9:7F:D8,1
CUST-L-01907,1544.1966991459412,1511.768378328527,616,4,0,405,0,4.757761381083127,AA:BB:CC:7A:45:39,0
CUST-L-00042,1300.3470878133917,1612.82205950874,234,3,0,2144,23,0.9605986033050522,AA:BB:CC:E6:86:D0,0
CUST-F-04491,14911.997053324647,1917.4204540050782,6,15,2,37,1,218.93202982593348,FF:FF:FF:C9:9A:B3,1
CUST-L-00368,1560.691857549358,1501.5969019881322,1136,6,0,1771,20,1.2369987294303892,AA:BB:CC:F5:88:DF,0
CUST-L-01151,1788.7972717460525,1259.568366073441,1124,4,0,307,21,0.5013955305948257,AA:BB:CC:13:3C:BA,0
CUST-F-02752,10276.590901253523,1647.7724323642028,4,16,4,35,2,135.22444410349635,FF:FF:FF:C9:07:34,1
CUST-F-01358,14409.899647860166,2088.754343880638,1,18,3,40,3,426.8715840686063,FF:FF:FF:94:0A:39,1
CUST-F-00912,12329.299368732438,1559.1198201711004,2,13,4,20,23,130.87907743662194,FF:FF:FF:14:B6:8E,1
CUST-F-01507,14523.804831943418,1462.6479730578453,6,18,4,10,4,394.1850159217922,FF:FF:FF:74:7E:DC,1
CUST-F-02525,20093.114887556025,1777.2220028681613,3,10,6,19,5,79.1397007733351,FF:FF:FF:6B:0F:66,1
CUST-L-04160,1100.506571982755,1279.7926592334488,678,3,0,1997,3,0.7125488142748176,AA:BB:CC:C2:ED:BA,0
CUST-L-04287,1295.9792537914768,1189.5702178348242,1045,4,0,2158,8,9.745805644878516,AA:BB:CC:76:23:79,0
CUST-F-02775,15559.093098729949,542.5766491312007,1,11,4,37,5,400.0336174971604,FF:FF:FF:80:23:09,1
CUST-F-01714,9987.1886745488,1406.4394505835562,4,12,4,3,5,96.17924109602737,FF:FF:FF:16:25:99,1
CUST-L-00174,1116.6187277041142,2117.9297698019222,924,5,0,998,5,0.1712714263534605,AA:BB:CC:6F:3F:21,0
CUST-L-01903,1460.992181550453,1639.8675367954436,495,3,0,1886,15,0.06855421486078854,AA:BB:CC:50:E4:F6,0
CUST-L-01099,1872.5879990441433,1486.7744588676608,322,3,0,2849,12,7.2809638180075975,AA:BB:CC:BD:D6:96,0
CUST-F-03114,17156.25881429601,1860.2498274971185,6,13,4,6,0,68.11120125847283,FF:FF:FF:CD:C6:0B,1
CUST-L-03408,1648.0295964551087,1802.6380617726395,598,6,0,1783,15,2.3020656596931874,AA:BB:CC:55:38:53,0
CUST-L-01538,1220.9205938189848,1429.7142893017906,289,6,0,967,17,5.906251513868232,AA:BB:CC:98:11:9C,0
CUST-L-02292,1860.8102419608438,1442.0360937725422,411,3,0,1810,17,3.643350380610924,AA:BB:CC:D5:6C:26,0
CUST-F-04300,13294.000464008617,847.1585276689591,1,11,3,37,3,102.03953726610578,FF:FF:FF:55:D6:73,1
CUST-L-01363,1758.6000151236403,1510.4118201426368,1158,4,0,668,17,2.592097086352057,AA:BB:CC:FD:7A:5B,0
CUST-F-02188,15573.749620950717,632.1798983227884,4,17,4,44,5,123.41145894678964,FF:FF:FF:F2:C7:DF,1
CUST-F-01627,9503.997210523845,1305.4670924401623,6,16,2,6,5,129.77629397641016,FF:FF:FF:26:46:34,1
CUST-F-00260,6641.778227506447,1432.0598606499252,3,16,8,20,4,50.0,FF:FF:FF:B3:1F:D6,1
CUST-F-01815,14829.378817564146,1325.8903418661262,5,15,9,36,2,50.0,FF:FF:FF:42:B4:6F,1
CUST-F-04461,16878.81937313833,1487.0330603956554,4,19,5,4,3,57.13234621873807,FF:FF:FF:55:55:B9,1
CUST-L-00680,1745.0327601602373,1340.5629293079614,797,3,0,2862,14,0.9467772568199787,AA:BB:CC:4F:1A:56,0
CUST-F-04315,15672.525330373446,1346.3582953422508,6,15,3,38,2,259.50838657963726,FF:FF:FF:6C:55:1B,1
CUST-F-04298,13655.82681379102,1763.5632541316575,0,13,3,28,1,91.41085030194328,FF:FF:FF:52:26:10,1
CUST-L-03664,1449.34722443911,1681.4249711819398,687,3,0,218,8,0.22066406234808808,AA:BB:CC:9A:2E:EC,0
CUST-L-01661,1169.9593338827083,2233.230090697911,289,5,0,1409,2,3.1439654415048253,AA:BB:CC:6A:24:F1,0
CUST-L-00508,1332.1283141851532,1551.3341695593813,360,3,0,1065,14,1.2455613164422445,AA:BB:CC:82:17:A6,0
CUST-L-00166,1779.4719038622732,933.1807236378239,188,6,0,2038,16,1.6710594427095817,AA:BB:CC:45:BF:42,0
CUST-F-00497,11637.35650429655,1237.7082957453365,0,9,8,14,3,50.0,FF:FF:FF:1E:18:F6,1
CUST-F-03299,11390.334883130226,1740.4089151554604,5,12,1,20,1,595.7250834984347,FF:FF:FF:91:D0:10,1
CUST-L-01006,1701.023772660657,1198.956177148775,1045,4,0,1614,13,0.5349354852581146,AA:BB:CC:2B:99:06,0
CUST-F-04739,8270.593275902324,1748.0476531929903,3,8,9,13,4,337.5461103796894,FF:FF:FF:F5:8B:BB,1
CUST-L-01914,1857.0917110530354,1011.1091728547115,713,5,0,208,6,1.0798770770076678,AA:BB:CC:BC:22:39,0
CUST-L-03494,1932.243779401279,1376.0906024956635,276,5,0,421,8,4.662326002327268,AA:BB:CC:11:15:F2,0
CUST-F-04633,10944.758587489723,2278.7856280568994,0,16,3,4,5,50.0,FF:FF:FF:A1:B9:63,1
CUST-F-04750,7719.765928757779,2596.5572753018823,3,16,2,23,2,50.0,FF:FF:FF:A5:81:40,1
CUST-F-01444,10334.53236907658,2068.161090066406,1,12,4,37,0,99.64348497845663,FF:FF:FF:55:C2:2E,1
CUST-L-04990,1031.8897578170713,1627.506778198612,1119,4,0,122,16,9.567699771753922,AA:BB:CC:7B:C3:5C,0
CUST-L-02536,1240.3971503694497,2435.011272397176,1196,4,0,1187,16,5.899617486741505,AA:BB:CC:FD:32:5D,0
CUST-L-01104,1170.798697635887,1592.223229948207,866,3,0,2925,1,0.9560828447952985,AA:BB:CC:75:BE:5A,0
CUST-L-03875,1620.524675795924,1190.0030511184482,1015,3,0,2154,11,12.333399718194503,AA:BB:CC:BE:BF:9F,0
CUST-F-02523,12926.419565399758,1671.6417909999698,4,13,4,41,0,124.83283260056979,FF:FF:FF:DF:C6:B0,1
CUST-L-01752,1303.0887319355675,1260.499566378352,140,6,0,1297,12,0.4048594377608693,AA:BB:CC:39:94:B0,0
CUST-F-00310,10605.917375221505,1781.4493409179304,5,18,1,25,5,50.0,FF:FF:FF:2F:20:F2,1
CUST-F-02296,10162.212133355843,1594.179130645442,2,12,5,39,2,120.40109419902858,FF:FF:FF:FC:E7:3C,1
CUST-L-02916,1972.776086563617,1298.3023199556537,242,4,0,1968,19,2.037790346944641,AA:BB:CC:B1:97:CB,0
CUST-F-03974,9494.142036863894,1546.4623875795132,5,19,5,28,1,50.0,FF:FF:FF:BC:59:93,1
CUST-F-00754,10313.605454571421,1446.8191991347035,3,13,2,32,2,50.0,FF:FF:FF:A0:E8:F2,1
CUST-L-00152,997.5951165886929,1513.9880528382055,97,5,0,2778,2,0.8581763153747273,AA:BB:CC:50:AF:7E,0
CUST-F-02690,8240.680779188608,2022.602709042088,3,13,6,9,0,427.04391134643976,FF:FF:FF:CE:51:5F,1
CUST-F-00679,14473.663180852796,696.1262848892409,2,11,2,20,1,225.63741754640316,FF:FF:FF:19:3A:BD,1
CUST-L-03907,1185.647934339054,901.2591817584124,233,5,0,91,17,1.797846092166217,AA:BB:CC:FC:E0:F4,0
CUST-F-04135,8455.493335662411,1581.6522146325194,1,10,6,22,5,272.9962429778511,FF:FF:FF:29:8A:67,1
CUST-L-02552,1369.9117544537437,1540.180423127597,997,3,0,1970,13,0.009056259464511713,AA:BB:CC:71:A8:B2,0
CUST-L-02773,1450.8707687633396,1817.6443401398385,950,4,0,2843,6,1.66792554093891,AA:BB:CC:FD:CC:AA,0
CUST-F-01098,5620.24250802826,1139.3004181782856,0,19,4,15,23,427.52430453460886,FF:FF:FF:5F:2A:6A,1
CUST-L-03551,1144.5946069013028,1573.8540846976305,565,6,0,2928,2,6.065778554776811,AA:BB:CC:30:F8:30,0
CUST-L-03722,1780.5326283068352,1616.1828168793638,270,3,0,1581,8,4.256775265962512,AA:BB:CC:9E:E0:D4,0
CUST-F-04870,8334.546909647543,1215.262481005223,3,12,2,42,2,50.0,FF:FF:FF:79:00:B6,1
CUST-L-00520,1208.9551441045762,1703.52086258899,980,3,0,901,9,0.7234215646910696,AA:BB:CC:A6:3C:D8,0
CUST-F-03033,10008.17218808128,1012.5051416428493,5,18,4,26,1,239.04375890576603,FF:FF:FF:3C:92:FA,1
CUST-L-04538,1168.0252518636366,2205.694169193717,505,5,0,2150,20,6.686349088642299,AA:BB:CC:16:42:4A,0
CUST-F-01778,14375.303102998383,1743.294089132858,6,11,3,24,5,65.35937063041222,FF:FF:FF:C4:2E:B8,1
CUST-L-01822,1866.5185998652778,2203.719911688302,520,3,0,1361,19,0.9063363878113139,AA:BB:CC:54:2F:05,0
CUST-L-04086,1254.5189883244627,1326.9351100571096,829,4,0,300,13,3.2907955714094164,AA:BB:CC:EF:C8:25,0
CUST-F-01148,18058.85136068434,1377.8461959560307,0,8,3,41,4,292.059702841368,FF:FF:FF:AE:9D:7D,1
CUST-F-03742,11292.907700468415,1378.3214296910178,3,9,6,22,23,573.1171593623566,FF:FF:FF:55:36:0E,1
CUST-F-04472,11031.082752425462,1318.474122187429,0,13,5,5,4,207.41201377872613,FF:FF:FF:B4:1F:7F,1
CUST-F-02741,9309.657240936085,1174.370252678772,4,16,3,27,4,325.1594154431523,FF:FF:FF:BC:D4:D8,1
CUST-L-00309,2019.6934816229832,1713.920784555476,197,6,0,1779,13,1.1621674454930202,AA:BB:CC:24:96:08,0
CUST-F-02720,14125.070584622343,1415.8156621321057,2,17,3,16,5,67.82816322300349,FF:FF:FF:F9:80:5A,1
CUST-F-03222,8142.720280488335,1139.5149062644048,0,13,2,27,5,50.0,FF:FF:FF:5C:E6:A1,1
CUST-F-03656,11520.41084780872,1463.8061194120385,5,16,3,8,5,50.0,FF:FF:FF:76:1F:68,1
CUST-L-03599,1918.827470773423,1414.6944550186324,209,4,1,2473,18,0.742818578016573,AA:BB:CC:52:70:53,0
CUST-L-03622,1234.9724531737093,1443.6875815824608,128,6,0,2020,18,1.0376028013991774,AA:BB:CC:EF:EB:30,0
CUST-L-03811,1408.5396411019778,2065.056189103213,924,6,2,2234,21,0.6811276697312582,AA:BB:CC:F0:87:29,0
CUST-L-03450,1025.6067655467023,1819.6970668440129,535,4,0,2463,16,1.6155951178392323,AA:BB:CC:CE:C8:2B,0
CUST-L-04591,1963.7689439335945,1288.1381077529336,220,5,1,700,15,1.6150829719181719,AA:BB:CC:5A:19:BB,0
CUST-L-00205,1485.3844794209647,1429.5147888676292,736,6,0,1489,3,5.297427687685381,AA:BB:CC:64:B9:BD,0
CUST-F-04840,15290.735400364132,1922.5507655841861,2,12,3,12,3,50.0,FF:FF:FF:30:2C:C1,1
CUST-L-01135,1886.5332747954758,1493.8513313481508,321,6,0,1806,18,0.31310793923466507,AA:BB:CC:BD:D2:49,0
CUST-F-04384,7611.310746276959,1303.7370537783124,2,16,5,25,1,380.27962518427773,FF:FF:FF:B8:C0:2F,1
CUST-L-02749,1724.929666097437,1149.1006811719449,137,4,0,434,15,0.6415399867270437,AA:BB:CC:17:51:D8,0
CUST-L-03613,1360.966615912381,1388.7753780180242,111,6,0,324,0,1.4731294047928518,AA:BB:CC:A5:AA:30,0
CUST-L-00305,1184.1304467888153,2041.1791449758603,773,4,0,579,10,13.052892242584853,AA:BB:CC:AE:9D:B4,0
CUST-L-01849,1698.4134569675125,1881.7266480852147,246,5,0,605,14,0.17733371711279974,AA:BB:CC:11:0C:EC,0
CUST-F-02669,5000.0,1708.4763818116642,1,16,1,6,2,256.5617040765318,FF:FF:FF:08:5A:95,1
CUST-L-01988,1258.1154537945947,1301.110185909074,274,6,0,554,18,1.0626302102522587,AA:BB:CC:70:F3:DD,0
CUST-L-03240,1834.0979120223897,1146.4208849996821,250,3,0,482,1,0.24374202775366266,AA:BB:CC:88:D7:E2,0
CUST-L-02798,1672.0087410518836,1932.7591182035426,936,5,0,174,12,1.709574418863438,AA:BB:CC:16:52:1E,0
CUST-L-04515,1786.3883380956918,800.0,331,3,0,1517,16,3.362617291086085,AA:BB:CC:4D:3E:4D,0
CUST-F-00630,11570.023150093992,1377.9314114070066,0,11,4,22,5,239.95090597554582,FF:FF:FF:9B:46:4A,1
CUST-F-04372,18811.21882567049,2224.475009995464,3,9,4,24,0,173.74602336695781,FF:FF:FF:D1:7F:74,1
CUST-L-03109,1256.1077926079458,1252.633607360129,934,4,0,743,13,3.391758292598193,AA:BB:CC:A1:C5:55,0
CUST-L-04939,1213.928755591792,1063.440774164105,813,6,0,1891,14,3.9161373342597816,AA:BB:CC:05:BA:4F,0
CUST-L-04059,1470.474777402666,1691.7487997669452,266,3,0,2012,21,0.4438828794231844,AA:BB:CC:A8:83:95,0
CUST-L-01987,1269.834879440808,1722.0853000958746,869,5,0,1408,8,1.5590768432140898,AA:BB:CC:A8:0B:EA,0
CUST-F-02157,20374.98353699563,1098.0922940708997,2,11,9,4,3,486.45267623241193,FF:FF:FF:02:03:F0,1
CUST-F-03874,14942.237265603535,2516.994466076262,4,15,5,11,23,159.22550252937228,FF:FF:FF:B7:A4:80,1
CUST-F-01613,12255.014345354282,1350.0792998911181,3,8,2,42,5,289.876063901999,FF:FF:FF:28:FA:98,1
CUST-L-00383,1124.5058357681582,1613.8076759001337,598,3,0,2406,16,2.5818738979715747,AA:BB:CC:6F:4C:8A,0
CUST-F-00634,11583.997924439494,1479.9716522777167,1,17,2,14,4,175.28041615965242,FF:FF:FF:B4:F1:85,1
CUST-L-04307,2127.5007268186464,1453.8935794447493,715,6,0,289,15,1.0283927028816513,AA:BB:CC:DD:DB:2B,0
CUST-L-03388,1035.222847096727,1634.5421430219697,662,6,0,1545,21,0.3168410567138257,AA:BB:CC:61:B2:84,0
CUST-L-03156,2301.5290139270055,1441.8937375051128,1064,3,0,897,6,4.682314642256497,AA:BB:CC:1E:38:86,0
CUST-F-04995,11270.381853514176,2000.1749407378843,6,8,6,7,1,345.5008143355993,FF:FF:FF:72:F2:88,1
CUST-L-02727,1449.1347852898668,1946.8914272371871,586,4,0,134,9,2.877148963702714,AA:BB:CC:13:3F:9F,0
CUST-F-01333,11048.621030898645,1118.1833935876991,3,12,4,28,2,63.308274527998115,FF:FF:FF:63:49:5F,1
CUST-F-04899,9944.642372117654,888.6392611902937,1,12,6,24,2,50.0,FF:FF:FF:FE:A2:B8,1
CUST-F-03751,8846.51855551379,1452.4774139290641,1,17,4,35,4,397.12189573599153,FF:FF:FF:CC:32:DE,1
CUST-F-03302,5000.0,1525.02922820698,2,14,6,7,3,74.22477328271836,FF:FF:FF:D4:F5:66,1
CUST-F-01037,10380.101412614218,1565.0252910655893,6,8,5,43,1,189.99718545344723,FF:FF:FF:8C:CE:ED,1
CUST-L-03832,1446.652282413393,1150.9826687714321,669,4,0,1281,7,1.1899926396376883,AA:BB:CC:86:A9:F7,0
CUST-F-03917,12374.563349989925,1313.2316277093603,3,15,4,20,0,50.0,FF:FF:FF:37:BC:FE,1
CUST-L-04776,1244.9927496863113,1155.822173027055,498,3,0,1078,11,1.0695712086673368,AA:BB:CC:04:05:34,0
CUST-L-04276,1729.8551900550851,1445.888324241508,878,4,0,398,8,0.11369168601178821,AA:BB:CC:5C:25:92,0
CUST-L-00253,1203.9428764715287,1943.4987301320689,993,5,1,104,0,1.8894001433158292,AA:BB:CC:E5:D1:88,0
CUST-F-02895,9784.386669285752,1527.2581039570935,5,13,3,6,1,153.1994382094107,FF:FF:FF:AD:02:D3,1
CUST-F-04590,7153.571808133714,1491.9354933052352,3,16,3,4,3,254.74683060284454,FF:FF:FF:1A:33:67,1
CUST-F-02288,5303.388095904458,1764.8371182148803,6,11,3,27,0,148.2436086879881,FF:FF:FF:3A:1C:60,1
CUST-L-00278,1857.3428859266596,1367.9732968238604,93,6,0,1565,10,0.23756129641274693,AA:BB:CC:86:B8:BC,0
CUST-L-03252,1078.450691796912,1341.8891303809153,564,5,0,1022,21,4.272943174471784,AA:BB:CC:D4:8B:E5,0
CUST-L-02480,2044.9580988420316,1788.3083029859717,329,6,0,2370,18,2.4395938731139206,AA:BB:CC:7A:7F:4E,0
CUST-L-00289,1468.9535195802118,2031.2393165182689,640,5,0,1436,16,1.1245770835975375,AA:BB:CC:25:78:88,0
CUST-F-01086,12699.653380845462,1104.1953668124027,5,14,4,9,2,168.14194333346092,FF:FF:FF:07:09:AC,1
CUST-L-03075,1242.847078866771,1239.4165228673148,622,6,0,876,19,1.7457566892652552,AA:BB:CC:23:AF:93,0
CUST-F-03123,5000.0,995.6192734958523,2,8,4,26,1,50.0,FF:FF:FF:8C:CE:96,1
CUST-F-02598,7770.366062974597,1905.521105799975,4,18,5,37,5,490.2073723943881,FF:FF:FF:9E:C5:A3,1
CUST-F-01403,15491.428353750009,902.5173562295803,4,12,5,37,2,50.0,FF:FF:FF:35:01:4C,1
CUST-F-00089,14389.353020193077,1749.6532380190163,5,10,5,17,2,300.84111861072194,FF:FF:FF:24:99:FB,1
CUST-F-02283,14440.137225388587,977.9547200111706,0,19,5,23,0,50.0,FF:FF:FF:59:44:10,1
CUST-F-04717,14050.088213999174,1576.677991934248,4,18,5,20,4,50.0,FF:FF:FF:E6:54:AC,1
CUST-F-03402,20276.215300412965,1715.0027995520716,1,13,5,37,5,55.92902849041997,FF:FF:FF:46:AB:66,1
CUST-F-01121,15067.112807820593,2241.14130540406,6,9,7,21,23,167.17395954225287,FF:FF:FF:3C:96:44,1
CUST-F-02754,10078.155643644946,1523.8991292079775,3,17,4,14,3,60.735241407248154,FF:FF:FF:CE:84:0D,1
CUST-L-00270,1283.5325899371458,1761.7495506429161,97,4,1,1864,15,2.828140571087599,AA:BB:CC:F4:11:8F,0
CUST-F-01009,11246.273320206263,1101.1367633791601,0,10,5,26,5,128.55628532203522,FF:FF:FF:12:30:E2,1
CUST-L-04570,1469.224216137426,1776.7524718494196,298,5,0,853,16,1.9288739058272344,AA:BB:CC:F0:1A:A9,0
CUST-F-04116,10590.774875637937,1122.0399043242433,4,18,3,42,5,57.779424549498856,FF:FF:FF:86:70:B2,1
CUST-F-04803,16236.08731162356,1881.1045242041544,6,14,6,5,23,477.7108281530334,FF:FF:FF:07:D0:59,1
CUST-L-02971,1484.0091393026537,1638.255253889901,1180,3,0,1266,7,1.1203215585927708,AA:BB:CC:8A:67:B2,0
CUST-F-01193,10937.69287853715,926.4574620563501,1,15,6,23,3,180.20120012826916,FF:FF:FF:A0:DC:85,1
CUST-F-03768,7487.331516358819,1076.0190204394034,0,8,5,41,3,50.0,FF:FF:FF:A7:46:85,1
CUST-L-04207,1766.311877035174,1843.856813299459,632,4,0,278,7,3.1963557253857484,AA:BB:CC:D9:C3:F2,0
CUST-L-03218,2170.2279242393192,1751.0268093662662,766,3,0,2431,11,8.459334407929983,AA:BB:CC:FC:C0:32,0
CUST-L-01391,1943.2180902510106,1080.1782845152736,451,6,0,358,5,2.4988839558969786,AA:BB:CC:1D:3D:C5,0
CUST-L-03975,1588.8301768869812,1993.716784085463,633,3,0,344,22,0.426001964106282,AA:BB:CC:04:FA:E0,0
CUST-L-04316,1683.9132629312357,1340.6573374927234,389,5,0,2107,6,8.93881381278988,AA:BB:CC:32:4D:CC,0
CUST-F-02959,14336.363505704367,1378.5982475204373,6,15,3,2,2,467.89782562177453,FF:FF:FF:49:0F:39,1
CUST-F-02344,6744.837611554933,2023.762893360159,2,15,5,25,2,209.80862289506143,FF:FF:FF:36:15:A3,1
CUST-F-02448,11073.344910400296,2145.506917214238,0,15,3,14,1,50.0,FF:FF:FF:B6:5D:56,1
CUST-L-00083,1385.4786318005013,1433.754364334901,187,3,0,890,11,1.3991102764769674,AA:BB:CC:00:D2:B4,0
CUST-L-00873,1518.90071050041,1506.7440888461208,259,6,0,288,7,3.8617499929078187,AA:BB:CC:74:4C:75,0
CUST-F-04605,16110.065230536726,669.6064988395559,4,11,2,43,5,76.15169047580633,FF:FF:FF:2E:73:F9,1
CUST-F-02635,5215.477042405237,1116.8294880387007,2,16,2,18,3,209.7931347916327,FF:FF:FF:5C:8E:A0,1
CUST-L-04557,1638.715697655096,1457.711441552845,331,6,0,2584,18,0.00022047372353566414,AA:BB:CC:A8:1A:CF,0
CUST-L-04500,1053.582976820444,893.7780408475747,866,6,1,557,8,2.8943191173395295,AA:BB:CC:E9:26:98,0
CUST-L-04647,1270.471161930775,1786.3529866863046,383,6,0,352,5,1.1508191982037297,AA:BB:CC:D8:5A:94,0
CUST-L-02038,1201.890636868055,1829.4444756563241,944,6,0,1198,16,1.738087140334561,AA:BB:CC:DF:78:49,0
CUST-F-04694,17932.81505363447,1444.735163546859,3,19,4,31,23,60.92462839352425,FF:FF:FF:23:6D:36,1
CUST-F-01909,5000.0,1609.5946300957712,6,13,5,43,0,225.3356284477814,FF:FF:FF:9F:F1:17,1
CUST-L-02450,1339.4738539869863,800.0,816,6,1,2731,7,3.021038346948212,AA:BB:CC:11:61:47,0
CUST-L-03954,1507.7886340300515,1652.7125905780476,562,6,0,482,13,2.444519220622424,AA:BB:CC:2E:71:69,0
CUST-L-02329,1799.9022059615968,1844.0233816349091,203,4,0,1179,15,5.6749579005555075,AA:BB:CC:E2:97:7C,0
CUST-F-04124,7667.0732672897975,913.6695072544899,2,8,5,30,0,55.650871655044384,FF:FF:FF:68:C8:69,1
CUST-F-02044,9479.664037178916,1236.2013999975234,0,19,4,33,1,207.1029838518162,FF:FF:FF:1A:DB:66,1
CUST-F-00042,11728.758685356508,1619.7083189920988,5,15,2,4,2,233.43609026366775,FF:FF:FF:10:36:12,1
CUST-F-04364,15801.699510238617,1203.3240023120825,1,19,4,25,0,222.7864668033882,FF:FF:FF:2A:A7:7C,1
CUST-L-04746,1725.9636194483596,1009.4435584408614,513,6,0,1733,11,1.6221076983731022,AA:BB:CC:8D:69:A6,0
CUST-F-04367,8294.809795121208,1631.31022030771,1,8,6,8,3,50.0,FF:FF:FF:C1:D6:41,1
CUST-F-04402,5803.4822524813635,1193.542196091702,6,16,2,10,2,642.7700863652404,FF:FF:FF:C4:38:2A,1
CUST-F-01491,13639.494228350824,2167.09421163847,5,9,6,44,4,148.23262898526744,FF:FF:FF:C4:C3:A7,1
CUST-F-01637,5000.0,1677.3472482518036,4,12,6,18,5,316.7222112578957,FF:FF:FF:C4:72:B5,1
CUST-F-02225,14293.524906077659,1480.9047950785075,2,15,5,22,2,50.0,FF:FF:FF:BB:F9:55,1
CUST-L-02401,1794.0572615015467,1964.1378838628304,631,6,1,317,10,9.56242430465672,AA:BB:CC:C4:9F:DD,0
CUST-F-00520,11919.762997389498,2095.437768215604,6,12,4,42,2,50.0,FF:FF:FF:73:7E:A0,1
CUST-L-01216,956.8143960058816,1497.489711684333,178,3,0,1378,16,2.4822211840049935,AA:BB:CC:AF:E1:9B,0
CUST-F-03695,13365.075062154909,1733.037588158633,1,10,3,23,5,593.3473377533611,FF:FF:FF:01:65:17,1
CUST-F-01020,8506.566417519742,1643.1812515458519,6,8,2,30,5,326.60793532149336,FF:FF:FF:F5:C1:D6,1
CUST-F-01865,9955.787292055778,892.189657729675,5,19,5,23,0,202.94661380162577,FF:FF:FF:19:D2:EA,1
CUST-L-01064,1306.6898639360932,1992.854450655955,694,6,0,803,5,0.7575113683716506,AA:BB:CC:F2:C0:70,0
CUST-L-03786,1401.1825387761917,1992.0848432264995,202,6,0,2049,9,2.3346726265135134,AA:BB:CC:71:55:B9,0
CUST-L-04410,1928.501491879174,1188.6939936987906,1068,3,0,320,15,0.4945756398385527,AA:BB:CC:A4:82:99,0
CUST-F-01859,14285.923732924866,1793.8548963728426,3,12,6,7,5,50.0,FF:FF:FF:E6:F5:62,1
CUST-F-01760,12734.536544907334,1196.6080295099096,6,13,5,37,3,531.8702643151003,FF:FF:FF:55:7E:8E,1
CUST-F-00523,14076.972539378112,859.6357251847298,2,8,5,4,0,50.0,FF:FF:FF:8E:17:40,1
CUST-F-00996,9438.650546828856,838.3969598566221,0,18,6,34,4,50.0,FF:FF:FF:9E:6E:0D,1
CUST-F-03833,13105.955487587853,1518.5746123179788,0,18,3,7,1,50.0,FF:FF:FF:76:15:59,1
CUST-F-00888,13555.174049711346,1069.103633152894,3,10,4,40,5,218.75141067687807,FF:FF:FF:6C:5A:3C,1
CUST-L-02161,1216.8139425833992,1566.3559456023502,152,5,0,2101,15,0.36068874119839883,AA:BB:CC:BB:EC:59,0
CUST-L-03008,1418.8810332589924,1444.085272211845,1061,4,1,574,4,0.8544427470151867,AA:BB:CC:AF:EB:56,0
CUST-L-01105,1710.2169470578758,1552.3835542503614,893,6,1,1577,3,4.867819859481526,AA:BB:CC:93:7E:0D,0
CUST-F-01654,8453.184743196724,1954.1973662250352,5,18,2,43,23,67.44892310772299,FF:FF:FF:78:67:40,1
CUST-L-00692,1785.616095941967,1419.2922506320042,292,6,0,1138,20,5.29197016441014,AA:BB:CC:0C:7A:C6,0
CUST-F-04957,8994.92971120726,762.4378727696917,6,9,7,6,5,82.60783308861035,FF:FF:FF:98:14:48,1
CUST-L-04956,1524.0247873869257,1690.9201306283787,1051,6,0,447,5,1.1246656080959365,AA:BB:CC:B2:D3:E8,0
CUST-F-01597,5000.0,2106.0968564446907,1,17,5,44,3,82.76191596898713,FF:FF:FF:44:86:82,1
CUST-F-03480,13369.936435566293,1147.4903507009503,4,13,5,42,3,50.0,FF:FF:FF:98:3C:72,1
